drug_name,disease_category,drug_category,product_name,clinical_trial_title,clinical_trial_start_date,clinical_trial_completion_date,clinical_trial_participants,country,clinical_trial_institution,side_effect,interacts_with,disease_name,company_name,clinical_trial_status,clinical_trial_condition,clinical_trial_address,clinical_trial_main_researcher
etanercept,neurological,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,neurological,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,neurological,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, vascular,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, vascular,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, vascular,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, vascular,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, vascular,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, vascular,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, vascular,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, vascular,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan, vascular,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan, vascular,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan, vascular,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan, vascular,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, vascular,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, vascular,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, vascular,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, vascular,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,neurological,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan,lupus nephritis,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan,lupus nephritis,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan,lupus nephritis,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan,lupus nephritis,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan,lupus nephritis,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan,lupus nephritis,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan,lupus nephritis,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan,lupus nephritis,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan,lupus nephritis,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan,lupus nephritis,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan,lupus nephritis,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan,lupus nephritis,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan,lupus nephritis,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan,lupus nephritis,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan,lupus nephritis,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan,lupus nephritis,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,connective tissue disorder,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan,lupus nephritis,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan,lupus nephritis,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan,lupus nephritis,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan,lupus nephritis,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan,lupus nephritis,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan,lupus nephritis,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan,lupus nephritis,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan,lupus nephritis,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan,lupus nephritis,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan,lupus nephritis,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan,lupus nephritis,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan,lupus nephritis,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,melanoma,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan,lupus nephritis,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan,lupus nephritis,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan,lupus nephritis,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan,lupus nephritis,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, susceptibility to,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,connective tissue disorder,immunomodulatory agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nan,nan, susceptibility to,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,cancer,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, progression of,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
etanercept,cancer,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, progression of,immunex corporation,completed,psoriasis,uab dermatology, md
etanercept,cancer,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, progression of,immunex corporation,completed,melanoma,uab dermatology,boni elewski
etanercept,cancer,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,abdominal pain,nan, progression of,immunex corporation,completed,melanoma,uab dermatology, md
etanercept,cancer,antirheumatic agents,enbrel,can we miss pigmented lesions in psoriasis patients?,2007-09-01 00:00:00,2012-04-01 00:00:00,6.0,united states,university of alabama at birmingham,nausea,nan, progression of,immunex corporation,completed,psoriasis,uab dermatology,boni elewski
